order_id,customer_id,employee_id,order_date,shipping_date,order_status,payment_method,total_amount
ORD_00570,CUST_00131,EMP_012,2026-05-26,2026-05-28,Completed,Credit Card,5443000.0
ORD_00571,CUST_00164,EMP_019,2025-02-07,2025-02-09,Completed,E-Wallet,1112500.0
ORD_00572,CUST_00193,EMP_003,2025-10-30,2025-11-02,Completed,Bank Transfer,1065000.0
ORD_00573,CUST_00128,EMP_011,2025-10-07,2025-10-09,Completed,E-Wallet,2601000.0
ORD_00574,CUST_00076,EMP_017,2026-06-10,2026-06-11,Completed,Credit Card,21865000.0
ORD_00575,CUST_00197,EMP_009,2025-07-15,2025-07-17,Completed,Credit Card,490000.0
ORD_00576,CUST_00104,EMP_013,2025-01-13,2025-01-18,Completed,Bank Transfer,16535000.0
ORD_00577,CUST_00088,EMP_003,2025-11-17,,Pending,E-Wallet,5480000.0
ORD_00578,CUST_00148,EMP_005,2025-11-09,2025-11-10,Shipping,E-Wallet,10185000.0
ORD_00579,CUST_00006,EMP_019,2025-02-02,2025-02-04,Shipping,Credit Card,7325000.0
ORD_00580,CUST_00137,EMP_013,2025-07-12,2025-07-15,Completed,E-Wallet,2485000.0
ORD_00581,CUST_00155,EMP_016,2025-01-28,2025-01-29,Completed,E-Wallet,690000.0
ORD_00582,CUST_00117,EMP_002,2026-01-13,2026-01-15,Completed,Credit Card,1486500.0
ORD_00583,CUST_00053,EMP_005,2025-07-30,2025-08-03,Completed,Bank Transfer,3055500.0
ORD_00584,CUST_00037,EMP_015,2025-03-07,,Pending,Bank Transfer,15180000.0
ORD_00585,CUST_00117,EMP_012,2025-11-01,2025-11-03,Completed,E-Wallet,5380000.0
ORD_00586,CUST_00169,EMP_006,2025-04-08,2025-04-09,Completed,Bank Transfer,22708500.0
ORD_00587,CUST_00106,EMP_018,2025-05-05,,Cancelled,COD,3170000.0
ORD_00588,CUST_00012,EMP_015,2025-01-28,2025-02-01,Completed,E-Wallet,580000.0
ORD_00589,CUST_00003,EMP_009,2025-04-28,2025-04-30,Completed,Credit Card,4815500.0
ORD_00590,CUST_00113,EMP_005,2026-04-28,,Pending,Bank Transfer,24000000.0
ORD_00591,CUST_00032,EMP_018,2026-02-05,2026-02-06,Completed,Credit Card,1890500.0
ORD_00592,CUST_00173,EMP_018,2025-08-10,2025-08-11,Completed,COD,490000.0
ORD_00593,CUST_00013,EMP_013,2025-07-26,2025-07-29,Shipping,Bank Transfer,20400000.0
ORD_00594,CUST_00087,EMP_007,2025-03-06,2025-03-07,Completed,Bank Transfer,20995000.0
ORD_00595,CUST_00160,EMP_007,2026-02-09,2026-02-10,Shipping,Bank Transfer,1990000.0
ORD_00596,CUST_00168,EMP_011,2025-01-13,2025-01-17,Completed,Bank Transfer,890000.0
ORD_00597,CUST_00018,EMP_007,2026-02-25,2026-03-02,Completed,E-Wallet,21052500.0
ORD_00598,CUST_00086,EMP_006,2025-11-22,,Cancelled,E-Wallet,24000000.0
ORD_00599,CUST_00098,EMP_017,2025-08-27,2025-08-28,Completed,Bank Transfer,3980000.0
ORD_00600,CUST_00189,EMP_014,2025-09-07,2025-09-08,Completed,Bank Transfer,720000.0
ORD_00601,CUST_00165,EMP_002,2025-09-01,2025-09-06,Shipping,E-Wallet,13600000.0
ORD_00602,CUST_00107,EMP_010,2025-01-25,2025-01-28,Completed,Credit Card,585000.0
ORD_00603,CUST_00064,EMP_008,2026-01-26,2026-01-28,Completed,E-Wallet,16490000.0
ORD_00604,CUST_00053,EMP_005,2025-04-04,2025-04-09,Completed,Bank Transfer,2100000.0
ORD_00605,CUST_00043,EMP_007,2025-09-08,2025-09-13,Completed,Bank Transfer,5200000.0
ORD_00606,CUST_00070,EMP_016,2025-03-23,,Cancelled,Credit Card,290000.0
ORD_00607,CUST_00157,EMP_014,2025-06-09,,Pending,E-Wallet,1350000.0
ORD_00608,CUST_00077,EMP_020,2025-06-06,2025-06-08,Completed,Credit Card,490000.0
ORD_00609,CUST_00156,EMP_016,2025-03-15,2025-03-19,Completed,Bank Transfer,441000.0
ORD_00610,CUST_00187,EMP_012,2026-05-19,2026-05-23,Completed,E-Wallet,21300000.0
ORD_00611,CUST_00112,EMP_009,2025-12-23,2025-12-27,Completed,Credit Card,9586500.0
ORD_00612,CUST_00093,EMP_001,2025-06-01,2025-06-05,Completed,Bank Transfer,1250000.0
ORD_00613,CUST_00042,EMP_001,2025-04-30,,Pending,E-Wallet,7770000.0
ORD_00614,CUST_00049,EMP_014,2025-06-19,,Pending,Credit Card,1640000.0
ORD_00615,CUST_00187,EMP_003,2025-04-22,2025-04-25,Completed,Bank Transfer,1050000.0
ORD_00616,CUST_00079,EMP_001,2025-06-22,,Pending,COD,1190000.0
ORD_00617,CUST_00168,EMP_010,2026-03-18,2026-03-21,Completed,Bank Transfer,5181500.0
ORD_00618,CUST_00048,EMP_007,2025-03-02,2025-03-04,Completed,Credit Card,11390000.0
ORD_00619,CUST_00125,EMP_004,2025-01-10,2025-01-11,Completed,COD,360000.0
ORD_00620,CUST_00134,EMP_009,2026-05-13,2026-05-16,Completed,E-Wallet,1513000.0
ORD_00621,CUST_00062,EMP_012,2026-02-13,2026-02-14,Completed,Credit Card,54475000.0
ORD_00622,CUST_00136,EMP_009,2025-09-12,2025-09-17,Completed,E-Wallet,5460000.0
ORD_00623,CUST_00163,EMP_012,2025-02-16,,Cancelled,Credit Card,3155500.0
ORD_00624,CUST_00122,EMP_004,2026-01-30,2026-02-01,Completed,Bank Transfer,12447500.0
ORD_00625,CUST_00120,EMP_006,2026-04-02,,Cancelled,E-Wallet,1061000.0
ORD_00626,CUST_00184,EMP_001,2025-06-14,2025-06-17,Shipping,E-Wallet,4070000.0
ORD_00627,CUST_00035,EMP_018,2026-05-19,2026-05-22,Completed,Bank Transfer,15065000.0
ORD_00628,CUST_00144,EMP_014,2025-08-27,2025-08-28,Completed,Credit Card,2100000.0
ORD_00629,CUST_00049,EMP_004,2026-01-12,2026-01-15,Completed,E-Wallet,28333000.0
ORD_00630,CUST_00082,EMP_012,2025-05-10,2025-05-15,Completed,Bank Transfer,27500000.0
ORD_00631,CUST_00038,EMP_010,2025-08-13,2025-08-17,Completed,Bank Transfer,31890000.0
ORD_00632,CUST_00080,EMP_017,2025-05-07,2025-05-12,Completed,E-Wallet,5038000.0
ORD_00633,CUST_00040,EMP_007,2025-08-19,2025-08-20,Completed,Bank Transfer,9433000.0
ORD_00634,CUST_00174,EMP_016,2025-12-23,,Pending,E-Wallet,1690000.0
ORD_00635,CUST_00050,EMP_018,2026-02-08,2026-02-11,Completed,COD,3840000.0
ORD_00636,CUST_00192,EMP_007,2025-01-10,2025-01-15,Completed,COD,9030000.0
ORD_00637,CUST_00025,EMP_012,2026-05-01,2026-05-02,Completed,COD,19287500.0
ORD_00638,CUST_00168,EMP_013,2025-04-02,,Pending,E-Wallet,2890000.0
ORD_00639,CUST_00030,EMP_003,2025-05-05,2025-05-10,Completed,Bank Transfer,26000000.0
ORD_00640,CUST_00178,EMP_004,2025-07-05,2025-07-09,Completed,Credit Card,10785000.0
ORD_00641,CUST_00180,EMP_001,2026-02-08,2026-02-13,Completed,E-Wallet,2460500.0
ORD_00642,CUST_00167,EMP_004,2025-08-01,,Cancelled,COD,1250000.0
ORD_00643,CUST_00115,EMP_011,2025-05-06,2025-05-11,Completed,Bank Transfer,2415000.0
ORD_00644,CUST_00077,EMP_012,2025-06-25,2025-06-26,Completed,Bank Transfer,540000.0
ORD_00645,CUST_00137,EMP_015,2025-05-24,2025-05-27,Completed,Credit Card,1340000.0
ORD_00646,CUST_00037,EMP_010,2025-08-09,,Cancelled,Bank Transfer,4630000.0
ORD_00647,CUST_00167,EMP_006,2026-02-14,2026-02-17,Completed,E-Wallet,5690000.0
ORD_00648,CUST_00169,EMP_017,2025-06-17,2025-06-19,Completed,Credit Card,26625000.0
ORD_00649,CUST_00200,EMP_009,2025-05-30,2025-06-01,Shipping,Credit Card,4050000.0
ORD_00650,CUST_00027,EMP_004,2025-06-29,2025-07-02,Completed,E-Wallet,3582000.0
ORD_00651,CUST_00142,EMP_009,2025-04-12,2025-04-14,Shipping,Credit Card,7780000.0
ORD_00652,CUST_00152,EMP_005,2025-09-23,2025-09-28,Completed,Bank Transfer,6250000.0
ORD_00653,CUST_00095,EMP_008,2026-03-05,2026-03-07,Completed,E-Wallet,3617000.0
ORD_00654,CUST_00198,EMP_011,2025-04-03,2025-04-04,Completed,Bank Transfer,23660000.0
ORD_00655,CUST_00174,EMP_017,2025-05-20,2025-05-25,Completed,COD,2555500.0
ORD_00656,CUST_00002,EMP_014,2025-12-20,2025-12-25,Completed,COD,3496500.0
ORD_00657,CUST_00094,EMP_005,2026-06-11,2026-06-12,Completed,E-Wallet,5135500.0
ORD_00658,CUST_00197,EMP_004,2025-10-25,2025-10-28,Completed,Credit Card,14900000.0
ORD_00659,CUST_00079,EMP_017,2025-02-06,2025-02-11,Shipping,E-Wallet,27500000.0
ORD_00660,CUST_00091,EMP_004,2025-01-06,2025-01-08,Completed,E-Wallet,2450000.0
ORD_00661,CUST_00136,EMP_017,2025-06-07,2025-06-11,Completed,COD,3990000.0
ORD_00662,CUST_00096,EMP_010,2026-01-09,2026-01-11,Completed,Credit Card,520000.0
ORD_00663,CUST_00036,EMP_012,2026-03-21,2026-03-23,Completed,COD,21900000.0
ORD_00664,CUST_00085,EMP_002,2025-06-14,2025-06-18,Completed,Credit Card,4740500.0
ORD_00665,CUST_00183,EMP_005,2025-11-29,,Pending,E-Wallet,15365000.0
ORD_00666,CUST_00089,EMP_017,2025-01-14,,Pending,Bank Transfer,7900000.0
ORD_00667,CUST_00003,EMP_014,2026-05-07,2026-05-11,Completed,COD,3345500.0
ORD_00668,CUST_00068,EMP_008,2026-03-16,2026-03-17,Completed,Bank Transfer,2590000.0
ORD_00669,CUST_00031,EMP_005,2026-02-15,2026-02-17,Completed,Bank Transfer,2421000.0
ORD_00670,CUST_00098,EMP_014,2026-06-22,2026-06-24,Completed,Bank Transfer,15990000.0
ORD_00671,CUST_00014,EMP_010,2025-04-23,2025-04-26,Completed,Credit Card,5870000.0
ORD_00672,CUST_00083,EMP_007,2025-10-20,2025-10-25,Completed,COD,570000.0
ORD_00673,CUST_00078,EMP_004,2025-04-10,2025-04-15,Completed,Bank Transfer,28310000.0
ORD_00674,CUST_00151,EMP_017,2026-01-16,2026-01-19,Completed,Bank Transfer,4445000.0
ORD_00675,CUST_00168,EMP_007,2025-07-17,2025-07-18,Completed,COD,12568000.0
ORD_00676,CUST_00141,EMP_009,2025-12-22,2025-12-26,Shipping,COD,41916500.0
ORD_00677,CUST_00075,EMP_002,2025-03-04,,Pending,Bank Transfer,15231000.0
ORD_00678,CUST_00193,EMP_017,2026-01-29,2026-02-02,Completed,E-Wallet,900000.0
ORD_00679,CUST_00132,EMP_015,2026-05-31,2026-06-05,Completed,Credit Card,690000.0
ORD_00680,CUST_00031,EMP_006,2025-08-18,2025-08-20,Completed,Credit Card,6600000.0
ORD_00681,CUST_00035,EMP_009,2025-02-22,2025-02-24,Completed,Bank Transfer,30390000.0
ORD_00682,CUST_00181,EMP_018,2025-09-28,2025-10-02,Completed,Credit Card,9500000.0
ORD_00683,CUST_00092,EMP_008,2025-10-14,2025-10-15,Completed,COD,17220000.0
ORD_00684,CUST_00053,EMP_015,2025-08-14,2025-08-16,Completed,E-Wallet,1380000.0
ORD_00685,CUST_00038,EMP_016,2025-04-06,2025-04-10,Completed,Bank Transfer,6212500.0
ORD_00686,CUST_00101,EMP_020,2025-07-12,2025-07-13,Completed,E-Wallet,8670000.0
ORD_00687,CUST_00135,EMP_005,2025-01-13,2025-01-17,Completed,E-Wallet,55000000.0
ORD_00688,CUST_00012,EMP_005,2025-09-12,,Pending,Credit Card,7590500.0
ORD_00689,CUST_00003,EMP_004,2025-12-13,2025-12-14,Shipping,Bank Transfer,1990000.0
ORD_00690,CUST_00042,EMP_010,2025-12-06,2025-12-08,Completed,COD,8880000.0
ORD_00691,CUST_00027,EMP_017,2026-03-02,2026-03-04,Completed,COD,1350000.0
ORD_00692,CUST_00058,EMP_013,2025-04-26,2025-04-27,Completed,Bank Transfer,720000.0
ORD_00693,CUST_00031,EMP_012,2025-03-28,2025-04-02,Shipping,Bank Transfer,180000.0
ORD_00694,CUST_00109,EMP_005,2025-11-05,2025-11-08,Completed,Credit Card,22293500.0
ORD_00695,CUST_00039,EMP_005,2025-11-24,2025-11-28,Completed,E-Wallet,30040000.0
ORD_00696,CUST_00082,EMP_016,2026-03-11,2026-03-15,Completed,Credit Card,8670000.0
ORD_00697,CUST_00141,EMP_016,2026-05-20,2026-05-22,Completed,E-Wallet,3200000.0
ORD_00698,CUST_00178,EMP_008,2025-03-31,2025-04-01,Completed,Bank Transfer,102026000.0
ORD_00699,CUST_00037,EMP_018,2026-03-08,2026-03-10,Completed,COD,21476500.0
ORD_00700,CUST_00096,EMP_002,2025-04-19,2025-04-20,Completed,E-Wallet,28690000.0
ORD_00701,CUST_00047,EMP_016,2025-05-24,2025-05-27,Completed,E-Wallet,7900000.0
ORD_00702,CUST_00004,EMP_010,2025-04-24,2025-04-25,Completed,Bank Transfer,55580000.0
ORD_00703,CUST_00067,EMP_019,2026-05-29,2026-05-31,Completed,E-Wallet,5136500.0
ORD_00704,CUST_00191,EMP_018,2025-03-21,,Pending,E-Wallet,6360000.0
ORD_00705,CUST_00050,EMP_009,2025-04-22,2025-04-25,Completed,Credit Card,720000.0
ORD_00706,CUST_00055,EMP_020,2025-01-12,,Pending,Credit Card,490000.0
ORD_00707,CUST_00069,EMP_003,2025-02-15,2025-02-19,Completed,COD,6300000.0
ORD_00708,CUST_00092,EMP_010,2026-02-12,2026-02-15,Completed,E-Wallet,13430000.0
ORD_00709,CUST_00129,EMP_005,2025-01-25,2025-01-29,Completed,E-Wallet,22620000.0
ORD_00710,CUST_00184,EMP_008,2025-08-09,,Pending,Bank Transfer,1166500.0
ORD_00711,CUST_00088,EMP_015,2025-05-15,2025-05-18,Completed,E-Wallet,6400000.0
ORD_00712,CUST_00054,EMP_020,2025-03-18,,Cancelled,E-Wallet,24750000.0
ORD_00713,CUST_00141,EMP_003,2026-05-26,2026-05-29,Completed,Bank Transfer,11971500.0
ORD_00714,CUST_00066,EMP_015,2025-05-24,2025-05-29,Shipping,E-Wallet,648000.0
ORD_00715,CUST_00175,EMP_005,2026-03-28,2026-04-02,Completed,Credit Card,890000.0
ORD_00716,CUST_00175,EMP_002,2025-02-28,2025-03-02,Completed,COD,2450000.0
ORD_00717,CUST_00103,EMP_003,2025-08-17,2025-08-21,Completed,COD,67500.0
ORD_00718,CUST_00120,EMP_004,2025-03-29,2025-03-30,Completed,E-Wallet,1940000.0
ORD_00719,CUST_00180,EMP_016,2025-04-28,2025-04-29,Completed,Bank Transfer,11240000.0
ORD_00720,CUST_00111,EMP_016,2025-08-07,2025-08-08,Completed,E-Wallet,7990000.0
ORD_00721,CUST_00071,EMP_013,2025-03-25,2025-03-29,Completed,E-Wallet,4370000.0
ORD_00722,CUST_00193,EMP_010,2025-06-18,2025-06-22,Completed,E-Wallet,16740000.0
ORD_00723,CUST_00003,EMP_018,2025-07-23,2025-07-28,Completed,Bank Transfer,3211000.0
ORD_00724,CUST_00082,EMP_001,2025-06-04,2025-06-06,Shipping,E-Wallet,12450500.0
ORD_00725,CUST_00164,EMP_019,2025-04-10,2025-04-12,Completed,E-Wallet,1480000.0
ORD_00726,CUST_00174,EMP_019,2025-01-15,2025-01-18,Completed,COD,441000.0
ORD_00727,CUST_00180,EMP_016,2026-04-12,2026-04-15,Completed,Credit Card,2305000.0
ORD_00728,CUST_00112,EMP_013,2025-10-19,,Pending,E-Wallet,16973000.0
ORD_00729,CUST_00027,EMP_003,2025-01-17,2025-01-21,Completed,COD,8660000.0
ORD_00730,CUST_00009,EMP_010,2026-03-07,2026-03-11,Completed,E-Wallet,47970000.0
ORD_00731,CUST_00119,EMP_014,2026-02-10,2026-02-13,Completed,Bank Transfer,8825500.0
ORD_00732,CUST_00062,EMP_001,2026-03-01,2026-03-02,Completed,Bank Transfer,38175000.0
ORD_00733,CUST_00062,EMP_018,2026-02-05,2026-02-09,Completed,COD,18750000.0
ORD_00734,CUST_00060,EMP_004,2025-05-10,2025-05-15,Completed,E-Wallet,8579000.0
ORD_00735,CUST_00040,EMP_001,2025-03-22,2025-03-23,Completed,Bank Transfer,11316500.0
ORD_00736,CUST_00169,EMP_002,2025-10-09,2025-10-11,Completed,COD,4781000.0
ORD_00737,CUST_00068,EMP_006,2025-04-06,2025-04-09,Completed,Bank Transfer,9980000.0
ORD_00738,CUST_00125,EMP_003,2025-08-04,2025-08-08,Completed,Credit Card,810000.0
ORD_00739,CUST_00156,EMP_002,2025-05-01,,Cancelled,Credit Card,4940000.0
ORD_00740,CUST_00050,EMP_020,2025-01-31,2025-02-05,Completed,Bank Transfer,4490000.0
ORD_00741,CUST_00084,EMP_005,2025-08-14,2025-08-16,Completed,Credit Card,1470000.0
ORD_00742,CUST_00142,EMP_010,2026-04-24,2026-04-28,Completed,E-Wallet,1221000.0
ORD_00743,CUST_00101,EMP_004,2025-11-16,2025-11-18,Completed,E-Wallet,494000.0
ORD_00744,CUST_00082,EMP_020,2025-04-21,2025-04-25,Completed,Bank Transfer,22563000.0
ORD_00745,CUST_00065,EMP_019,2026-02-24,2026-03-01,Completed,Credit Card,8490000.0
ORD_00746,CUST_00048,EMP_012,2025-09-09,2025-09-12,Completed,Credit Card,4290000.0
ORD_00747,CUST_00003,EMP_011,2025-08-07,2025-08-10,Completed,Bank Transfer,2070000.0
ORD_00748,CUST_00156,EMP_003,2026-03-08,2026-03-12,Completed,Credit Card,14906500.0
ORD_00749,CUST_00099,EMP_008,2025-01-22,2025-01-27,Completed,COD,3860000.0
ORD_00750,CUST_00107,EMP_010,2025-10-09,2025-10-12,Completed,E-Wallet,1190000.0
ORD_00751,CUST_00101,EMP_010,2026-04-11,2026-04-12,Completed,Credit Card,27140000.0
ORD_00752,CUST_00044,EMP_003,2025-07-15,2025-07-18,Completed,COD,29545000.0
ORD_00753,CUST_00070,EMP_006,2025-05-22,2025-05-23,Completed,Bank Transfer,3960000.0
ORD_00754,CUST_00106,EMP_015,2025-05-06,2025-05-08,Completed,E-Wallet,5855500.0
ORD_00755,CUST_00183,EMP_003,2025-12-28,2025-12-30,Completed,Bank Transfer,16240500.0
ORD_00756,CUST_00049,EMP_016,2025-04-18,2025-04-23,Completed,Credit Card,3370000.0
ORD_00757,CUST_00057,EMP_012,2026-01-30,,Cancelled,Bank Transfer,10840000.0
ORD_00758,CUST_00166,EMP_004,2025-05-31,2025-06-01,Completed,COD,75000.0
ORD_00759,CUST_00170,EMP_017,2026-04-09,2026-04-10,Completed,COD,350000.0
ORD_00760,CUST_00131,EMP_011,2025-02-24,2025-02-27,Completed,COD,2700000.0
ORD_00761,CUST_00076,EMP_007,2026-02-17,2026-02-20,Completed,E-Wallet,3340000.0
ORD_00762,CUST_00010,EMP_019,2025-09-30,2025-10-05,Completed,COD,2690000.0
ORD_00763,CUST_00101,EMP_004,2025-08-14,2025-08-17,Completed,E-Wallet,350000.0
ORD_00764,CUST_00153,EMP_010,2025-01-04,2025-01-09,Completed,E-Wallet,6080000.0
ORD_00765,CUST_00117,EMP_005,2025-01-14,2025-01-18,Completed,Credit Card,380000.0
ORD_00766,CUST_00195,EMP_001,2025-12-27,,Cancelled,COD,14342000.0
ORD_00767,CUST_00059,EMP_017,2026-05-31,2026-06-02,Completed,COD,14900000.0
ORD_00768,CUST_00090,EMP_018,2025-09-21,2025-09-24,Completed,Credit Card,4464000.0
ORD_00769,CUST_00153,EMP_016,2025-04-26,2025-05-01,Completed,COD,380000.0
ORD_00770,CUST_00037,EMP_012,2026-05-25,2026-05-30,Completed,E-Wallet,13410000.0
ORD_00771,CUST_00097,EMP_004,2025-10-08,2025-10-13,Shipping,E-Wallet,1710500.0
ORD_00772,CUST_00157,EMP_004,2026-03-20,,Pending,Credit Card,27500000.0
ORD_00773,CUST_00120,EMP_005,2026-06-20,,Cancelled,Bank Transfer,720000.0
ORD_00774,CUST_00117,EMP_002,2025-08-11,2025-08-16,Completed,COD,490000.0
ORD_00775,CUST_00001,EMP_002,2025-09-15,2025-09-18,Completed,Bank Transfer,9670000.0
ORD_00776,CUST_00109,EMP_013,2025-04-11,2025-04-14,Shipping,Credit Card,150000.0
ORD_00777,CUST_00149,EMP_005,2025-07-24,2025-07-28,Completed,Bank Transfer,1890000.0
ORD_00778,CUST_00119,EMP_018,2025-07-07,2025-07-11,Completed,COD,520000.0
ORD_00779,CUST_00176,EMP_012,2026-04-25,2026-04-29,Completed,E-Wallet,25681250.0
ORD_00780,CUST_00145,EMP_010,2025-02-24,,Pending,E-Wallet,3790500.0
ORD_00781,CUST_00133,EMP_015,2025-02-25,2025-02-28,Completed,COD,4900000.0
ORD_00782,CUST_00177,EMP_011,2025-03-04,2025-03-09,Completed,COD,2133000.0
ORD_00783,CUST_00164,EMP_005,2025-11-05,2025-11-06,Completed,E-Wallet,17470000.0
ORD_00784,CUST_00064,EMP_007,2025-04-17,2025-04-22,Completed,E-Wallet,8490000.0
ORD_00785,CUST_00048,EMP_008,2025-09-24,,Pending,E-Wallet,10905500.0
ORD_00786,CUST_00180,EMP_018,2025-07-25,2025-07-28,Completed,Credit Card,7330500.0
ORD_00787,CUST_00119,EMP_014,2026-03-12,2026-03-15,Completed,E-Wallet,1350000.0
ORD_00788,CUST_00166,EMP_020,2026-04-01,2026-04-04,Completed,Bank Transfer,1504000.0
ORD_00789,CUST_00129,EMP_007,2025-12-24,2025-12-29,Shipping,E-Wallet,3440000.0
ORD_00790,CUST_00036,EMP_009,2025-11-07,2025-11-08,Shipping,E-Wallet,15990000.0
ORD_00791,CUST_00182,EMP_017,2026-06-23,2026-06-26,Completed,Credit Card,11761000.0
ORD_00792,CUST_00028,EMP_016,2026-05-03,2026-05-05,Completed,Bank Transfer,1100000.0
ORD_00793,CUST_00108,EMP_003,2025-03-05,2025-03-06,Completed,COD,14010000.0
ORD_00794,CUST_00035,EMP_019,2025-07-24,2025-07-28,Completed,E-Wallet,1845500.0
ORD_00795,CUST_00023,EMP_019,2025-01-25,2025-01-26,Completed,Bank Transfer,5700000.0
ORD_00796,CUST_00105,EMP_019,2025-03-15,2025-03-20,Completed,E-Wallet,350000.0
ORD_00797,CUST_00091,EMP_012,2025-05-22,,Pending,E-Wallet,2700000.0
ORD_00798,CUST_00033,EMP_017,2025-11-02,2025-11-06,Completed,Bank Transfer,650000.0
ORD_00799,CUST_00075,EMP_009,2026-02-04,2026-02-05,Completed,Bank Transfer,27340000.0
ORD_00800,CUST_00068,EMP_001,2025-02-03,2025-02-06,Completed,Bank Transfer,1990000.0
ORD_00801,CUST_00188,EMP_011,2025-03-05,2025-03-06,Completed,COD,34500000.0
ORD_00802,CUST_00157,EMP_003,2026-05-06,2026-05-09,Shipping,COD,4990000.0
ORD_00803,CUST_00111,EMP_016,2025-11-07,,Pending,Bank Transfer,9025000.0
ORD_00804,CUST_00051,EMP_018,2026-01-24,2026-01-25,Completed,E-Wallet,1190000.0
ORD_00805,CUST_00180,EMP_014,2025-05-22,2025-05-23,Completed,Credit Card,7900000.0
ORD_00806,CUST_00060,EMP_003,2025-01-11,2025-01-16,Completed,COD,39480000.0
ORD_00807,CUST_00156,EMP_013,2026-05-06,2026-05-07,Completed,COD,617500.0
ORD_00808,CUST_00092,EMP_008,2026-03-31,2026-04-03,Completed,Credit Card,1726500.0
ORD_00809,CUST_00125,EMP_009,2025-03-22,2025-03-24,Completed,Bank Transfer,420000.0
ORD_00810,CUST_00037,EMP_002,2025-08-29,2025-09-02,Completed,COD,21900000.0
ORD_00811,CUST_00077,EMP_003,2025-03-03,2025-03-08,Completed,E-Wallet,1870000.0
ORD_00812,CUST_00014,EMP_010,2025-02-02,2025-02-05,Completed,COD,20160000.0
ORD_00813,CUST_00110,EMP_002,2025-04-22,2025-04-25,Completed,E-Wallet,1690000.0
ORD_00814,CUST_00042,EMP_013,2026-04-24,2026-04-26,Completed,Bank Transfer,7217500.0
ORD_00815,CUST_00069,EMP_009,2025-01-13,2025-01-18,Completed,Credit Card,1145000.0
ORD_00816,CUST_00105,EMP_002,2025-03-23,2025-03-28,Completed,Credit Card,2951000.0
ORD_00817,CUST_00168,EMP_002,2025-07-08,2025-07-12,Completed,Credit Card,2720000.0
ORD_00818,CUST_00067,EMP_009,2025-01-17,2025-01-20,Completed,COD,4440000.0
ORD_00819,CUST_00084,EMP_019,2026-01-16,,Pending,E-Wallet,300000.0
ORD_00820,CUST_00084,EMP_020,2026-01-04,2026-01-08,Completed,Credit Card,3410000.0
ORD_00821,CUST_00152,EMP_001,2025-04-19,2025-04-22,Completed,Credit Card,62375000.0
ORD_00822,CUST_00058,EMP_019,2026-05-31,,Cancelled,E-Wallet,17160000.0
ORD_00823,CUST_00082,EMP_009,2025-07-19,,Pending,Credit Card,25561500.0
ORD_00824,CUST_00105,EMP_012,2025-03-23,2025-03-28,Completed,COD,23561000.0
ORD_00825,CUST_00063,EMP_014,2025-05-22,2025-05-25,Completed,Credit Card,2100000.0
ORD_00826,CUST_00038,EMP_019,2026-05-22,2026-05-24,Completed,Bank Transfer,34346000.0
ORD_00827,CUST_00111,EMP_001,2025-06-20,,Cancelled,Bank Transfer,1890000.0
ORD_00828,CUST_00183,EMP_010,2025-05-02,2025-05-05,Completed,COD,87991000.0
ORD_00829,CUST_00186,EMP_019,2026-06-06,2026-06-07,Completed,Credit Card,2775000.0
ORD_00830,CUST_00198,EMP_004,2025-08-26,2025-08-29,Completed,COD,2752000.0
ORD_00831,CUST_00194,EMP_006,2025-05-27,2025-05-29,Completed,E-Wallet,7890000.0
ORD_00832,CUST_00125,EMP_015,2025-08-18,2025-08-21,Shipping,Credit Card,8721000.0
ORD_00833,CUST_00138,EMP_007,2025-01-07,2025-01-08,Completed,Credit Card,5200000.0
ORD_00834,CUST_00033,EMP_015,2025-10-30,2025-10-31,Shipping,E-Wallet,10963000.0
ORD_00835,CUST_00057,EMP_003,2025-12-01,2025-12-04,Completed,Credit Card,15791000.0
ORD_00836,CUST_00010,EMP_014,2025-04-13,2025-04-18,Shipping,Credit Card,378000.0
ORD_00837,CUST_00010,EMP_001,2025-09-09,2025-09-13,Completed,Bank Transfer,32160500.0
ORD_00838,CUST_00051,EMP_003,2026-06-13,2026-06-15,Shipping,COD,4990000.0
ORD_00839,CUST_00046,EMP_002,2026-03-05,2026-03-10,Completed,E-Wallet,22363000.0
ORD_00840,CUST_00060,EMP_010,2026-05-12,2026-05-16,Completed,Credit Card,5267000.0
ORD_00841,CUST_00108,EMP_015,2025-11-30,2025-12-04,Completed,COD,4290000.0
ORD_00842,CUST_00102,EMP_005,2026-05-11,,Pending,E-Wallet,1601000.0
ORD_00843,CUST_00105,EMP_002,2025-11-27,2025-11-30,Completed,E-Wallet,520000.0
ORD_00844,CUST_00014,EMP_009,2026-05-13,2026-05-16,Completed,COD,171000.0
ORD_00845,CUST_00138,EMP_007,2025-04-23,2025-04-28,Shipping,Credit Card,617500.0
ORD_00846,CUST_00098,EMP_003,2025-12-08,2025-12-13,Shipping,COD,530000.0
ORD_00847,CUST_00184,EMP_008,2025-10-25,,Pending,Credit Card,350000.0
ORD_00848,CUST_00004,EMP_002,2025-01-21,,Pending,COD,25795000.0
ORD_00849,CUST_00064,EMP_002,2025-10-06,2025-10-10,Completed,E-Wallet,26820000.0
ORD_00850,CUST_00020,EMP_003,2026-06-01,2026-06-05,Completed,COD,650000.0
ORD_00851,CUST_00189,EMP_019,2026-02-05,2026-02-10,Completed,Credit Card,1290000.0
