order_detail_id,order_id,product_id,quantity,unit_price,discount,line_total
DTL_000729,ORD_00400,PROD_0003,1,21900000.0,0.0,21900000.0
DTL_000730,ORD_00401,PROD_0019,1,720000.0,0.05,684000.0
DTL_000731,ORD_00402,PROD_0034,1,180000.0,0.15,153000.0
DTL_000732,ORD_00403,PROD_0028,1,150000.0,0.1,135000.0
DTL_000733,ORD_00404,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_000734,ORD_00404,PROD_0050,2,1190000.0,0.0,2380000.0
DTL_000735,ORD_00404,PROD_0033,1,990000.0,0.0,990000.0
DTL_000736,ORD_00404,PROD_0003,1,21900000.0,0.05,20805000.0
DTL_000737,ORD_00405,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000738,ORD_00405,PROD_0002,2,24000000.0,0.1,43200000.0
DTL_000739,ORD_00406,PROD_0046,1,3200000.0,0.1,2880000.0
DTL_000740,ORD_00406,PROD_0026,1,290000.0,0.05,275500.0
DTL_000741,ORD_00407,PROD_0049,1,1990000.0,0.1,1791000.0
DTL_000742,ORD_00408,PROD_0022,3,7900000.0,0.0,23700000.0
DTL_000743,ORD_00408,PROD_0048,3,14900000.0,0.0,44700000.0
DTL_000744,ORD_00409,PROD_0012,1,550000.0,0.05,522500.0
DTL_000745,ORD_00410,PROD_0042,2,2890000.0,0.05,5491000.0
DTL_000746,ORD_00410,PROD_0031,2,15990000.0,0.05,30381000.0
DTL_000747,ORD_00411,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000748,ORD_00412,PROD_0024,3,4490000.0,0.05,12796500.0
DTL_000749,ORD_00412,PROD_0044,3,890000.0,0.0,2670000.0
DTL_000750,ORD_00413,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000751,ORD_00413,PROD_0007,1,2450000.0,0.0,2450000.0
DTL_000752,ORD_00413,PROD_0011,3,290000.0,0.0,870000.0
DTL_000753,ORD_00413,PROD_0018,1,890000.0,0.0,890000.0
DTL_000754,ORD_00414,PROD_0002,2,24000000.0,0.0,48000000.0
DTL_000755,ORD_00415,PROD_0045,2,5290000.0,0.0,10580000.0
DTL_000756,ORD_00415,PROD_0034,1,180000.0,0.0,180000.0
DTL_000757,ORD_00416,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000758,ORD_00416,PROD_0010,1,2200000.0,0.1,1980000.0
DTL_000759,ORD_00417,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000760,ORD_00418,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_000761,ORD_00418,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000762,ORD_00419,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000763,ORD_00419,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000764,ORD_00419,PROD_0048,2,14900000.0,0.15,25330000.0
DTL_000765,ORD_00420,PROD_0008,2,8490000.0,0.1,15282000.0
DTL_000766,ORD_00421,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000767,ORD_00422,PROD_0035,2,650000.0,0.0,1300000.0
DTL_000768,ORD_00423,PROD_0024,2,4490000.0,0.0,8980000.0
DTL_000769,ORD_00423,PROD_0026,1,290000.0,0.0,290000.0
DTL_000770,ORD_00423,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000771,ORD_00424,PROD_0019,3,720000.0,0.0,2160000.0
DTL_000772,ORD_00424,PROD_0011,2,290000.0,0.0,580000.0
DTL_000773,ORD_00424,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_000774,ORD_00425,PROD_0038,2,2590000.0,0.0,5180000.0
DTL_000775,ORD_00426,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_000776,ORD_00427,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000777,ORD_00428,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000778,ORD_00429,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000779,ORD_00429,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000780,ORD_00430,PROD_0011,1,290000.0,0.0,290000.0
DTL_000781,ORD_00430,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000782,ORD_00430,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000783,ORD_00431,PROD_0050,1,1190000.0,0.0,1190000.0
DTL_000784,ORD_00431,PROD_0041,2,7990000.0,0.0,15980000.0
DTL_000785,ORD_00432,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_000786,ORD_00432,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000787,ORD_00433,PROD_0036,2,420000.0,0.0,840000.0
DTL_000788,ORD_00433,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000789,ORD_00433,PROD_0045,2,5290000.0,0.0,10580000.0
DTL_000790,ORD_00434,PROD_0020,1,490000.0,0.05,465500.0
DTL_000791,ORD_00434,PROD_0045,2,5290000.0,0.0,10580000.0
DTL_000792,ORD_00435,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000793,ORD_00436,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000794,ORD_00436,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000795,ORD_00437,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000796,ORD_00438,PROD_0002,1,24000000.0,0.05,22800000.0
DTL_000797,ORD_00438,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000798,ORD_00439,PROD_0005,2,11500000.0,0.05,21850000.0
DTL_000799,ORD_00439,PROD_0007,1,2450000.0,0.05,2327500.0
DTL_000800,ORD_00440,PROD_0033,1,990000.0,0.0,990000.0
DTL_000801,ORD_00440,PROD_0046,1,3200000.0,0.15,2720000.0
DTL_000802,ORD_00440,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000803,ORD_00441,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_000804,ORD_00441,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000805,ORD_00442,PROD_0030,1,75000.0,0.0,75000.0
DTL_000806,ORD_00443,PROD_0031,1,15990000.0,0.15,13591500.0
DTL_000807,ORD_00443,PROD_0044,1,890000.0,0.0,890000.0
DTL_000808,ORD_00443,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000809,ORD_00444,PROD_0011,1,290000.0,0.0,290000.0
DTL_000810,ORD_00444,PROD_0005,1,11500000.0,0.05,10925000.0
DTL_000811,ORD_00445,PROD_0046,2,3200000.0,0.0,6400000.0
DTL_000812,ORD_00446,PROD_0033,1,990000.0,0.0,990000.0
DTL_000813,ORD_00446,PROD_0018,1,890000.0,0.0,890000.0
DTL_000814,ORD_00446,PROD_0010,3,2200000.0,0.0,6600000.0
DTL_000815,ORD_00446,PROD_0050,2,1190000.0,0.05,2261000.0
DTL_000816,ORD_00447,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000817,ORD_00448,PROD_0032,1,4990000.0,0.0,4990000.0
DTL_000818,ORD_00449,PROD_0008,2,8490000.0,0.0,16980000.0
DTL_000819,ORD_00449,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_000820,ORD_00449,PROD_0029,1,520000.0,0.05,494000.0
DTL_000821,ORD_00449,PROD_0021,2,4290000.0,0.0,8580000.0
DTL_000822,ORD_00450,PROD_0032,1,4990000.0,0.0,4990000.0
DTL_000823,ORD_00450,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000824,ORD_00451,PROD_0023,3,1990000.0,0.0,5970000.0
DTL_000825,ORD_00451,PROD_0050,1,1190000.0,0.0,1190000.0
DTL_000826,ORD_00452,PROD_0028,1,150000.0,0.0,150000.0
DTL_000827,ORD_00453,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000828,ORD_00453,PROD_0020,1,490000.0,0.0,490000.0
DTL_000829,ORD_00453,PROD_0008,2,8490000.0,0.0,16980000.0
DTL_000830,ORD_00454,PROD_0025,2,1350000.0,0.0,2700000.0
DTL_000831,ORD_00454,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000832,ORD_00454,PROD_0021,1,4290000.0,0.05,4075500.0
DTL_000833,ORD_00454,PROD_0007,1,2450000.0,0.0,2450000.0
DTL_000834,ORD_00455,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000835,ORD_00456,PROD_0018,1,890000.0,0.0,890000.0
DTL_000836,ORD_00456,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_000837,ORD_00457,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_000838,ORD_00457,PROD_0013,1,490000.0,0.0,490000.0
DTL_000839,ORD_00458,PROD_0014,3,350000.0,0.05,997500.0
DTL_000840,ORD_00458,PROD_0043,1,3990000.0,0.1,3591000.0
DTL_000841,ORD_00459,PROD_0010,1,2200000.0,0.05,2090000.0
DTL_000842,ORD_00460,PROD_0018,1,890000.0,0.0,890000.0
DTL_000843,ORD_00460,PROD_0019,1,720000.0,0.0,720000.0
DTL_000844,ORD_00460,PROD_0042,1,2890000.0,0.0,2890000.0
DTL_000845,ORD_00461,PROD_0003,1,21900000.0,0.0,21900000.0
DTL_000846,ORD_00461,PROD_0013,1,490000.0,0.05,465500.0
DTL_000847,ORD_00462,PROD_0004,1,9500000.0,0.0,9500000.0
DTL_000848,ORD_00462,PROD_0006,1,2100000.0,0.15,1785000.0
DTL_000849,ORD_00463,PROD_0048,1,14900000.0,0.0,14900000.0
DTL_000850,ORD_00464,PROD_0050,1,1190000.0,0.0,1190000.0
DTL_000851,ORD_00464,PROD_0021,1,4290000.0,0.05,4075500.0
DTL_000852,ORD_00465,PROD_0029,1,520000.0,0.0,520000.0
DTL_000853,ORD_00465,PROD_0027,1,190000.0,0.0,190000.0
DTL_000854,ORD_00465,PROD_0017,1,190000.0,0.0,190000.0
DTL_000855,ORD_00465,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000856,ORD_00466,PROD_0039,2,1250000.0,0.0,2500000.0
DTL_000857,ORD_00466,PROD_0003,3,21900000.0,0.0,65700000.0
DTL_000858,ORD_00467,PROD_0044,2,890000.0,0.1,1602000.0
DTL_000859,ORD_00467,PROD_0008,1,8490000.0,0.1,7641000.0
DTL_000860,ORD_00467,PROD_0035,1,650000.0,0.15,552500.0
DTL_000861,ORD_00468,PROD_0011,3,290000.0,0.0,870000.0
DTL_000862,ORD_00469,PROD_0027,2,190000.0,0.1,342000.0
DTL_000863,ORD_00469,PROD_0022,2,7900000.0,0.05,15010000.0
DTL_000864,ORD_00470,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_000865,ORD_00470,PROD_0049,1,1990000.0,0.05,1890500.0
DTL_000866,ORD_00471,PROD_0008,1,8490000.0,0.05,8065500.0
DTL_000867,ORD_00471,PROD_0011,2,290000.0,0.0,580000.0
DTL_000868,ORD_00472,PROD_0048,1,14900000.0,0.0,14900000.0
DTL_000869,ORD_00472,PROD_0009,2,2850000.0,0.05,5415000.0
DTL_000870,ORD_00473,PROD_0037,3,5200000.0,0.1,14040000.0
DTL_000871,ORD_00473,PROD_0015,1,690000.0,0.0,690000.0
DTL_000872,ORD_00473,PROD_0002,3,24000000.0,0.15,61200000.0
DTL_000873,ORD_00474,PROD_0010,3,2200000.0,0.0,6600000.0
DTL_000874,ORD_00474,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000875,ORD_00475,PROD_0046,1,3200000.0,0.1,2880000.0
DTL_000876,ORD_00476,PROD_0019,1,720000.0,0.0,720000.0
DTL_000877,ORD_00476,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_000878,ORD_00477,PROD_0042,1,2890000.0,0.0,2890000.0
DTL_000879,ORD_00477,PROD_0030,2,75000.0,0.15,127500.0
DTL_000880,ORD_00478,PROD_0036,1,420000.0,0.0,420000.0
DTL_000881,ORD_00479,PROD_0033,1,990000.0,0.0,990000.0
DTL_000882,ORD_00480,PROD_0017,1,190000.0,0.1,171000.0
DTL_000883,ORD_00480,PROD_0011,2,290000.0,0.0,580000.0
DTL_000884,ORD_00481,PROD_0009,1,2850000.0,0.15,2422500.0
DTL_000885,ORD_00482,PROD_0028,1,150000.0,0.15,127500.0
DTL_000886,ORD_00482,PROD_0011,2,290000.0,0.0,580000.0
DTL_000887,ORD_00483,PROD_0031,1,15990000.0,0.05,15190500.0
DTL_000888,ORD_00484,PROD_0008,2,8490000.0,0.0,16980000.0
DTL_000889,ORD_00484,PROD_0047,1,1690000.0,0.1,1521000.0
DTL_000890,ORD_00485,PROD_0001,2,27500000.0,0.0,55000000.0
DTL_000891,ORD_00485,PROD_0034,3,180000.0,0.0,540000.0
DTL_000892,ORD_00486,PROD_0007,2,2450000.0,0.0,4900000.0
DTL_000893,ORD_00487,PROD_0003,1,21900000.0,0.15,18615000.0
DTL_000894,ORD_00488,PROD_0004,2,9500000.0,0.0,19000000.0
DTL_000895,ORD_00489,PROD_0026,1,290000.0,0.05,275500.0
DTL_000896,ORD_00489,PROD_0006,1,2100000.0,0.05,1995000.0
DTL_000897,ORD_00489,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_000898,ORD_00489,PROD_0014,1,350000.0,0.0,350000.0
DTL_000899,ORD_00490,PROD_0032,2,4990000.0,0.0,9980000.0
DTL_000900,ORD_00490,PROD_0029,1,520000.0,0.0,520000.0
DTL_000901,ORD_00491,PROD_0033,1,990000.0,0.0,990000.0
DTL_000902,ORD_00492,PROD_0028,1,150000.0,0.05,142500.0
DTL_000903,ORD_00493,PROD_0019,1,720000.0,0.0,720000.0
DTL_000904,ORD_00493,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_000905,ORD_00494,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000906,ORD_00495,PROD_0027,2,190000.0,0.0,380000.0
DTL_000907,ORD_00496,PROD_0012,5,550000.0,0.0,2750000.0
DTL_000908,ORD_00496,PROD_0014,1,350000.0,0.0,350000.0
DTL_000909,ORD_00496,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000910,ORD_00496,PROD_0048,1,14900000.0,0.0,14900000.0
DTL_000911,ORD_00497,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000912,ORD_00497,PROD_0044,1,890000.0,0.0,890000.0
DTL_000913,ORD_00498,PROD_0042,1,2890000.0,0.0,2890000.0
DTL_000914,ORD_00498,PROD_0016,2,790000.0,0.0,1580000.0
DTL_000915,ORD_00499,PROD_0010,2,2200000.0,0.0,4400000.0
DTL_000916,ORD_00500,PROD_0037,2,5200000.0,0.0,10400000.0
DTL_000917,ORD_00501,PROD_0048,2,14900000.0,0.15,25330000.0
DTL_000918,ORD_00501,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000919,ORD_00501,PROD_0039,1,1250000.0,0.05,1187500.0
DTL_000920,ORD_00502,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_000921,ORD_00503,PROD_0028,1,150000.0,0.0,150000.0
DTL_000922,ORD_00504,PROD_0044,3,890000.0,0.1,2403000.0
DTL_000923,ORD_00504,PROD_0022,2,7900000.0,0.0,15800000.0
DTL_000924,ORD_00505,PROD_0011,1,290000.0,0.0,290000.0
DTL_000925,ORD_00505,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000926,ORD_00506,PROD_0032,1,4990000.0,0.0,4990000.0
DTL_000927,ORD_00506,PROD_0020,1,490000.0,0.1,441000.0
DTL_000928,ORD_00506,PROD_0016,1,790000.0,0.0,790000.0
DTL_000929,ORD_00507,PROD_0015,1,690000.0,0.15,586500.0
DTL_000930,ORD_00508,PROD_0029,3,520000.0,0.05,1482000.0
DTL_000931,ORD_00508,PROD_0030,3,75000.0,0.05,213750.0
DTL_000932,ORD_00509,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000933,ORD_00509,PROD_0011,1,290000.0,0.05,275500.0
DTL_000934,ORD_00509,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_000935,ORD_00510,PROD_0050,1,1190000.0,0.0,1190000.0
DTL_000936,ORD_00510,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000937,ORD_00510,PROD_0016,2,790000.0,0.0,1580000.0
DTL_000938,ORD_00510,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_000939,ORD_00511,PROD_0027,2,190000.0,0.0,380000.0
DTL_000940,ORD_00511,PROD_0030,1,75000.0,0.0,75000.0
DTL_000941,ORD_00511,PROD_0034,1,180000.0,0.05,171000.0
DTL_000942,ORD_00512,PROD_0049,1,1990000.0,0.1,1791000.0
DTL_000943,ORD_00513,PROD_0044,2,890000.0,0.1,1602000.0
DTL_000944,ORD_00514,PROD_0029,1,520000.0,0.0,520000.0
DTL_000945,ORD_00514,PROD_0042,2,2890000.0,0.0,5780000.0
DTL_000946,ORD_00515,PROD_0035,1,650000.0,0.05,617500.0
DTL_000947,ORD_00516,PROD_0033,1,990000.0,0.0,990000.0
DTL_000948,ORD_00517,PROD_0050,1,1190000.0,0.0,1190000.0
DTL_000949,ORD_00518,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_000950,ORD_00518,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_000951,ORD_00519,PROD_0019,1,720000.0,0.05,684000.0
DTL_000952,ORD_00520,PROD_0038,1,2590000.0,0.05,2460500.0
DTL_000953,ORD_00521,PROD_0028,2,150000.0,0.0,300000.0
DTL_000954,ORD_00522,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000955,ORD_00522,PROD_0032,3,4990000.0,0.0,14970000.0
DTL_000956,ORD_00522,PROD_0041,3,7990000.0,0.05,22771500.0
DTL_000957,ORD_00523,PROD_0033,1,990000.0,0.0,990000.0
DTL_000958,ORD_00523,PROD_0034,2,180000.0,0.1,324000.0
DTL_000959,ORD_00523,PROD_0008,1,8490000.0,0.15,7216500.0
DTL_000960,ORD_00523,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000961,ORD_00524,PROD_0024,1,4490000.0,0.0,4490000.0
DTL_000962,ORD_00525,PROD_0048,1,14900000.0,0.0,14900000.0
DTL_000963,ORD_00526,PROD_0022,1,7900000.0,0.05,7505000.0
DTL_000964,ORD_00526,PROD_0025,1,1350000.0,0.05,1282500.0
DTL_000965,ORD_00527,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_000966,ORD_00528,PROD_0011,1,290000.0,0.0,290000.0
DTL_000967,ORD_00528,PROD_0046,2,3200000.0,0.0,6400000.0
DTL_000968,ORD_00529,PROD_0034,1,180000.0,0.0,180000.0
DTL_000969,ORD_00529,PROD_0013,1,490000.0,0.0,490000.0
DTL_000970,ORD_00529,PROD_0049,3,1990000.0,0.0,5970000.0
DTL_000971,ORD_00529,PROD_0031,1,15990000.0,0.05,15190500.0
DTL_000972,ORD_00530,PROD_0003,1,21900000.0,0.1,19710000.0
DTL_000973,ORD_00531,PROD_0006,1,2100000.0,0.0,2100000.0
DTL_000974,ORD_00532,PROD_0027,1,190000.0,0.0,190000.0
DTL_000975,ORD_00533,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_000976,ORD_00534,PROD_0049,1,1990000.0,0.0,1990000.0
DTL_000977,ORD_00534,PROD_0033,1,990000.0,0.0,990000.0
DTL_000978,ORD_00535,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_000979,ORD_00536,PROD_0033,1,990000.0,0.15,841500.0
DTL_000980,ORD_00536,PROD_0014,2,350000.0,0.0,700000.0
DTL_000981,ORD_00536,PROD_0010,1,2200000.0,0.1,1980000.0
DTL_000982,ORD_00537,PROD_0011,1,290000.0,0.1,261000.0
DTL_000983,ORD_00537,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000984,ORD_00538,PROD_0033,1,990000.0,0.05,940500.0
DTL_000985,ORD_00538,PROD_0019,1,720000.0,0.0,720000.0
DTL_000986,ORD_00539,PROD_0033,3,990000.0,0.0,2970000.0
DTL_000987,ORD_00540,PROD_0043,5,3990000.0,0.0,19950000.0
DTL_000988,ORD_00541,PROD_0001,1,27500000.0,0.0,27500000.0
DTL_000989,ORD_00541,PROD_0044,1,890000.0,0.0,890000.0
DTL_000990,ORD_00542,PROD_0043,1,3990000.0,0.0,3990000.0
DTL_000991,ORD_00542,PROD_0029,2,520000.0,0.05,988000.0
DTL_000992,ORD_00543,PROD_0024,3,4490000.0,0.0,13470000.0
DTL_000993,ORD_00544,PROD_0040,1,2690000.0,0.05,2555500.0
DTL_000994,ORD_00545,PROD_0046,2,3200000.0,0.0,6400000.0
DTL_000995,ORD_00546,PROD_0013,1,490000.0,0.0,490000.0
DTL_000996,ORD_00547,PROD_0037,2,5200000.0,0.1,9360000.0
DTL_000997,ORD_00548,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_000998,ORD_00548,PROD_0044,1,890000.0,0.1,801000.0
DTL_000999,ORD_00548,PROD_0035,1,650000.0,0.1,585000.0
DTL_001000,ORD_00548,PROD_0040,1,2690000.0,0.1,2421000.0
DTL_001001,ORD_00549,PROD_0034,1,180000.0,0.05,171000.0
DTL_001002,ORD_00549,PROD_0049,1,1990000.0,0.1,1791000.0
DTL_001003,ORD_00550,PROD_0037,2,5200000.0,0.15,8840000.0
DTL_001004,ORD_00551,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_001005,ORD_00552,PROD_0031,1,15990000.0,0.0,15990000.0
DTL_001006,ORD_00553,PROD_0040,2,2690000.0,0.0,5380000.0
DTL_001007,ORD_00553,PROD_0029,1,520000.0,0.0,520000.0
DTL_001008,ORD_00554,PROD_0029,1,520000.0,0.0,520000.0
DTL_001009,ORD_00555,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_001010,ORD_00556,PROD_0040,1,2690000.0,0.0,2690000.0
DTL_001011,ORD_00556,PROD_0007,1,2450000.0,0.0,2450000.0
DTL_001012,ORD_00556,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_001013,ORD_00557,PROD_0017,1,190000.0,0.05,180500.0
DTL_001014,ORD_00557,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_001015,ORD_00558,PROD_0035,2,650000.0,0.0,1300000.0
DTL_001016,ORD_00559,PROD_0033,2,990000.0,0.0,1980000.0
DTL_001017,ORD_00560,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_001018,ORD_00560,PROD_0013,5,490000.0,0.0,2450000.0
DTL_001019,ORD_00561,PROD_0030,2,75000.0,0.1,135000.0
DTL_001020,ORD_00562,PROD_0016,2,790000.0,0.15,1343000.0
DTL_001021,ORD_00562,PROD_0031,1,15990000.0,0.05,15190500.0
DTL_001022,ORD_00563,PROD_0005,1,11500000.0,0.0,11500000.0
DTL_001023,ORD_00564,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_001024,ORD_00565,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_001025,ORD_00566,PROD_0020,1,490000.0,0.0,490000.0
DTL_001026,ORD_00566,PROD_0030,1,75000.0,0.0,75000.0
DTL_001027,ORD_00566,PROD_0016,2,790000.0,0.0,1580000.0
DTL_001028,ORD_00567,PROD_0025,1,1350000.0,0.0,1350000.0
DTL_001029,ORD_00568,PROD_0019,1,720000.0,0.0,720000.0
DTL_001030,ORD_00568,PROD_0010,1,2200000.0,0.0,2200000.0
DTL_001031,ORD_00568,PROD_0021,1,4290000.0,0.0,4290000.0
DTL_001032,ORD_00569,PROD_0025,2,1350000.0,0.0,2700000.0
DTL_001033,ORD_00570,PROD_0034,1,180000.0,0.15,153000.0
DTL_001034,ORD_00570,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_001035,ORD_00571,PROD_0026,1,290000.0,0.0,290000.0
DTL_001036,ORD_00571,PROD_0014,1,350000.0,0.05,332500.0
DTL_001037,ORD_00571,PROD_0020,1,490000.0,0.0,490000.0
DTL_001038,ORD_00572,PROD_0030,1,75000.0,0.0,75000.0
DTL_001039,ORD_00572,PROD_0033,1,990000.0,0.0,990000.0
DTL_001040,ORD_00573,PROD_0042,1,2890000.0,0.1,2601000.0
DTL_001041,ORD_00574,PROD_0007,1,2450000.0,0.0,2450000.0
DTL_001042,ORD_00574,PROD_0008,1,8490000.0,0.0,8490000.0
DTL_001043,ORD_00574,PROD_0005,1,11500000.0,0.05,10925000.0
DTL_001044,ORD_00575,PROD_0020,1,490000.0,0.0,490000.0
DTL_001045,ORD_00576,PROD_0015,1,690000.0,0.0,690000.0
DTL_001046,ORD_00576,PROD_0047,1,1690000.0,0.0,1690000.0
DTL_001047,ORD_00576,PROD_0048,1,14900000.0,0.05,14155000.0
DTL_001048,ORD_00577,PROD_0045,1,5290000.0,0.0,5290000.0
DTL_001049,ORD_00577,PROD_0027,1,190000.0,0.0,190000.0
DTL_001050,ORD_00578,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_001051,ORD_00578,PROD_0022,1,7900000.0,0.05,7505000.0
DTL_001052,ORD_00578,PROD_0015,1,690000.0,0.0,690000.0
DTL_001053,ORD_00579,PROD_0039,2,1250000.0,0.15,2125000.0
DTL_001054,ORD_00579,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_001055,ORD_00580,PROD_0020,1,490000.0,0.0,490000.0
DTL_001056,ORD_00580,PROD_0006,1,2100000.0,0.05,1995000.0
DTL_001057,ORD_00581,PROD_0015,1,690000.0,0.0,690000.0
DTL_001058,ORD_00582,PROD_0027,5,190000.0,0.0,950000.0
DTL_001059,ORD_00582,PROD_0026,1,290000.0,0.05,275500.0
DTL_001060,ORD_00582,PROD_0011,1,290000.0,0.1,261000.0
DTL_001061,ORD_00583,PROD_0020,1,490000.0,0.05,465500.0
DTL_001062,ORD_00583,PROD_0038,1,2590000.0,0.0,2590000.0
DTL_001063,ORD_00584,PROD_0037,1,5200000.0,0.0,5200000.0
DTL_001064,ORD_00584,PROD_0032,2,4990000.0,0.0,9980000.0
DTL_001065,ORD_00585,PROD_0040,2,2690000.0,0.0,5380000.0
DTL_001066,ORD_00586,PROD_0011,1,290000.0,0.0,290000.0
DTL_001067,ORD_00586,PROD_0018,1,890000.0,0.05,845500.0
DTL_001068,ORD_00586,PROD_0041,3,7990000.0,0.1,21573000.0
DTL_001069,ORD_00587,PROD_0033,2,990000.0,0.0,1980000.0
DTL_001070,ORD_00587,PROD_0050,1,1190000.0,0.0,1190000.0
DTL_001071,ORD_00588,PROD_0026,2,290000.0,0.0,580000.0
DTL_001072,ORD_00589,PROD_0030,1,75000.0,0.0,75000.0
DTL_001073,ORD_00589,PROD_0032,1,4990000.0,0.05,4740500.0
DTL_001074,ORD_00590,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_001075,ORD_00591,PROD_0023,1,1990000.0,0.05,1890500.0
DTL_001076,ORD_00592,PROD_0020,1,490000.0,0.0,490000.0
DTL_001077,ORD_00593,PROD_0002,1,24000000.0,0.15,20400000.0
DTL_001078,ORD_00594,PROD_0003,1,21900000.0,0.05,20805000.0
DTL_001079,ORD_00594,PROD_0027,1,190000.0,0.0,190000.0
DTL_001080,ORD_00595,PROD_0023,1,1990000.0,0.0,1990000.0
DTL_001081,ORD_00596,PROD_0018,1,890000.0,0.0,890000.0
DTL_001082,ORD_00597,PROD_0007,1,2450000.0,0.15,2082500.0
DTL_001083,ORD_00597,PROD_0046,1,3200000.0,0.15,2720000.0
DTL_001084,ORD_00597,PROD_0035,1,650000.0,0.0,650000.0
DTL_001085,ORD_00597,PROD_0037,3,5200000.0,0.0,15600000.0
DTL_001086,ORD_00598,PROD_0002,1,24000000.0,0.0,24000000.0
DTL_001087,ORD_00599,PROD_0049,2,1990000.0,0.0,3980000.0
DTL_001088,ORD_00600,PROD_0019,1,720000.0,0.0,720000.0
DTL_001089,ORD_00601,PROD_0022,1,7900000.0,0.0,7900000.0
DTL_001090,ORD_00601,PROD_0009,2,2850000.0,0.0,5700000.0
DTL_001091,ORD_00602,PROD_0035,1,650000.0,0.1,585000.0
DTL_001092,ORD_00603,PROD_0005,1,11500000.0,0.0,11500000.0
